"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date","Scheme Options"
"GERMANY","Volksbank eG Braunschweig Wolfsburg","Am Muehlengraben 1","Wolfsburg","GENODEF1WOB","2018-11-27","",""
"GERMANY","Volksbank eG Bremerhaven-Cuxland","Hindenburgstr 6 - 10","Beverstedt","GENODEF1BEV","2018-11-27","",""
"GERMANY","Volksbank eG Fredenbeck-Oldendorf","Hauptstr 5","Fredenbeck","GENODEF1FRB","2018-11-27","",""
"GERMANY","Volksbank eG Gera.Jena.Rudolstadt","Johannisplatz 7","Jena","GENODEF1RUJ","2018-11-27","",""
"GERMANY","Volksbank eG im Kreis Freudenstadt","Lossburger Str. 23","Freudenstadt","GENODES1FDS","2018-11-27","",""
"GERMANY","Volksbank eG Mosbach","Hauptstr 16","Mosbach","GENODE61MOS","2018-11-27","",""
"GERMANY","Volksbank eG Südheide-Isenhagener Land-Altmark","Herzog-Ernst-Ring 49","Celle","GENODEF1HMN","2018-11-27","",""
"GERMANY","Volksbank eG Westrhauderfehn","Untenende 2","Rhauderfehn","GENODEF1WRH","2018-11-27","",""
"GERMANY","Volksbank Eifel eG","Bedastr. 11","Bitburg","GENODED1BIT","2018-11-27","",""
"GERMANY","Volksbank Eisenberg eG","Martin-Luther-Strasse 2","Eisenberg","GENODEF1ESN","2018-11-27","",""
"GERMANY","Volksbank Elsen-Wewer-Borchen eG","Von-Ketteler-Str. 61","Paderborn","GENODEM1EWB","2018-11-27","",""
"GERMANY","Volksbank Emmerich-Rees eG","Raiffeisenplatz 1","Emmerich am Rhein","GENODED1EMR","2018-11-27","",""
"GERMANY","Volksbank Emstal eG","Hauptstr 19","Lathen","GENODEF1LTH","2018-11-27","",""
"GERMANY","Volksbank Emstek eG","Halener Str. 17","Emstek","GENODEF1EMK","2018-11-27","",""
"GERMANY","Volksbank Enniger-Ostenfelde-Westkirchen eG","Mauritiusstr 6","Ennigerloh","GENODEM1EOW","2018-11-27","",""
"GERMANY","Volksbank Erft eG","Gladbacher Str 78","Elsdorf","GENODED1ERE","2018-11-27","",""
"GERMANY","VOLKSBANK ERMSTAL-ALB EG","Hindenburgstrasse 52","Metzingen","GENODES1MTZ","2018-11-27","",""
"GERMANY","Volksbank Esens eG","Am Markt 10/16","Esens","GENODEF1ESE","2018-11-27","",""
"GERMANY","Volksbank Essen-Cappeln eG","Am Markt 1","Cappeln","GENODEF1ESO","2018-11-27","",""
"GERMANY","Volksbank Ettlingen eG","Wilhelmstr 5-7","Ettlingen","GENODE61ETT","2018-11-27","",""
"GERMANY","Volksbank Euskirchen eG","Bahnhofstr 7","Euskirchen","GENODED1EVB","2018-11-20","",""
"GERMANY","Volksbank Eutin Raiffeisenbank eG","Koenigstr 11","Eutin","GENODEF1EUT","2018-11-27","",""
"GERMANY","Volksbank Feldatal eG","Schulstr. 10","Feldatal","GENODE51FEL","2018-11-27","",""
"GERMANY","Volksbank Filder eG","Wielandstrasse 22","Filderstadt","GENODES1NHB","2018-11-27","",""
"GERMANY","Volksbank Flein-Talheim eG","Heilbronner Str 16","Flein","GENODES1VFT","2018-11-27","",""
"GERMANY","Volksbank Franken eG","Wallduerner Strasse 17","Buchen","GENODE61BUC","2018-11-27","",""
"GERMANY","Volksbank Freiburg eG","Bismarckallee 10","Freiburg","GENODE61FR1","2018-11-27","",""
"GERMANY","Volksbank Friedrichshafen-Tettnang eG","Lindauer Str. 6","Tettnang","GENODES1TET","2018-11-27","",""
"GERMANY","Volksbank Gebhardshain eG","Kirchplatz 4","Gebhardshain","GENODED1GBS","2018-11-27","",""
"GERMANY","Volksbank Geest eG","Buxtehuder Str 5","Apensen","GENODEF1APE","2018-11-27","",""
"GERMANY","Volksbank Geeste-Nord eG","Leher Str. 56","Schiffdorf","GENODEF1BRV","2018-11-27","",""
"GERMANY","Volksbank Gemen eG","Neumuehlenallee 2","Borken","GENODEM1BOG","2018-11-27","",""
"GERMANY","Volksbank Gescher eG","Marktplatz 5","Gescher","GENODEM1GE1","2018-11-27","",""
"GERMANY","Volksbank Glan-Muenchweiler eG","Bahnhofstr. 2a","Glan-Muenchweiler","GENODE61GLM","2018-11-27","",""
"GERMANY","Volksbank GMHuette-Hagen-Bissendorf eG (GHB)","Oeseder Str. 74","Georgsmarienhuette","GENODEF1HGM","2018-11-27","",""
"GERMANY","Volksbank Goeppingen eG","Poststr 4","Goeppingen","GENODES1VGP","2018-11-27","",""
"GERMANY","Volksbank Gronau-Ahaus eG","Neustr 42-46","Gronau","GENODEM1GRN","2018-11-27","",""
"GERMANY","Volksbank Haaren eG","Johannesstr 40","Waldfeucht","GENODED1HAW","2018-11-27","",""
"GERMANY","Volksbank Halle (Saale) eG","Wilhelm-Kuelz-Str. 2-3","Halle","GENODEF1HAL","2018-11-27","",""
"GERMANY","Volksbank Halle/Westfalen eG","Lange Str. 45-47","Halle","GENODEM1HLW","2018-11-27","",""
"GERMANY","Volksbank Hameln-Stadthagen eG","Osterstr 44","Hameln","GENODEF1HMP","2018-11-20","",""
"GERMANY","Volksbank Hamm-Sieg eG","Lindenallee 10","Hamm","GENODE51HAM","2018-11-27","",""
"GERMANY","Volksbank Haseluenne eG","Hasestr. 5-7","Haseluenne","GENODEF1HLN","2018-11-27","",""
"GERMANY","Volksbank Heiden eG","Bahnhofstr 4A","Heiden","GENODEM1HEI","2018-11-27","",""
"GERMANY","Volksbank Heimbach eG","Hengebachstr. 78","Heimbach","GENODED1HMB","2018-11-27","",""
"GERMANY","Volksbank Heinsberg eG","Siemensstr. 5","Heinsberg","GENODED1HRB","2018-11-27","",""
"GERMANY","Volksbank Hellweg eG","Westenhellweg 1","Soest","GENODEM1SOE","2018-11-27","",""
"GERMANY","Volksbank Herford-Mindener Land eG","Werrestrasse 67","Herford","GENODEM1HFV","2018-11-27","",""
"GERMANY","VOLKSBANK HERRENBERG-NAGOLD-ROTTENBURG EG","Hindenburgstr. 14-18","Herrenberg","GENODES1VBH","2018-11-27","",""
"GERMANY","Volksbank Heuchelheim eG","Jahnstr 4-8","Heuchelheim","GENODE51HHE","2018-11-27","",""
"GERMANY","Volksbank Hochrhein eG","Bismarckstr. 29","Waldshut-Tiengen","GENODE61WT1","2018-11-27","",""
"GERMANY","Volksbank Hohenlimburg eG","Gruenrockstr. 5","Hagen","GENODEM1HLH","2018-11-27","",""
"GERMANY","Volksbank Hohenlohe eG","Bahnhofstr 15","oehringen","GENODES1VHL","2018-11-27","",""
"GERMANY","VOLKSBANK HOHENZOLLERN-BALINGEN EG","Friedrichstr. 72","Balingen","GENODES1VHZ","2018-11-27","",""
"GERMANY","Volksbank im Bergischen Land eG","Tenter Weg 1-3","Remscheid","VBRSDE33XXX","2018-11-27","",""
"GERMANY","Volksbank im Harz eG","Soesepromenade 12-14","Osterode am Harz","GENODEF1OHA","2018-11-27","",""
"GERMANY","Volksbank im Hochsauerland eG","Hauptstr 55","Eslohe","GENODEM1MAS","2018-11-27","",""
"GERMANY","Volksbank im Wesertal eG","Osterstr. 11","Coppenbruegge","GENODEF1COP","2018-11-27","",""
"GERMANY","Volksbank Immenstadt eG","Rothenfelsstr. 9-11","Immenstadt","GENODEF1IMV","2018-11-27","",""
"GERMANY","Volksbank in der Hohen Mark eG","Hauptstraße 13","Reken","GENODEM1DLR","2018-11-27","",""
"GERMANY","Volksbank in Schaumburg eG","Marktplatz 1","Bueckeburg","GENODEF1BCK","2018-11-27","",""
"GERMANY","Volksbank in Südwestfalen eG","Berliner Str. 39","Siegen","GENODEM1NRD","2018-11-27","",""
"GERMANY","Volksbank Jerichower Land eG","Rolandplatz 1","Burg","GENODEF1BRG","2019-11-26","",""
"GERMANY","Volksbank Jever eG","Schlossplatz 3","Jever","GENODEF1JEV","2018-11-27","",""
"GERMANY","Volksbank Kaiserslautern eG","Kanalstr 4","Kaiserslautern","GENODE61KL1","2018-11-27","",""
"GERMANY","Volksbank Karlsruhe Baden-Baden eG","Ludwig-Erhard-Allee 1","Karlsruhe","GENODE61KA1","2018-11-20","",""
"GERMANY","Volksbank Kassel Göttingen eG","Rudolf-Schwander-Str. 1","Kassel","GENODE51KS1","2018-11-20","",""
"GERMANY","Volksbank Kempen-Grefrath eG","Burgstr 8","Kempen","GENODED1KMP","2018-11-27","",""
"GERMANY","Volksbank Kierspe eG","Friedrich-Ebert-Str 257/259","Kierspe","GENODEM1KIE","2018-11-27","",""
"GERMANY","Volksbank Kirnau eG","Hauptstr 24","Rosenberg","GENODE61RNG","2018-11-27","",""
"GERMANY","Volksbank Klettgau-Wutoeschingen eG","Hauptstr. 8","Wutoeschingen","GENODE61WUT","2018-11-27","",""
"GERMANY","Volksbank Kleverland eG","Minoritenstr. 2","Kleve","GENODED1KLL","2018-11-20","",""
"GERMANY","Volksbank Köln Bonn eG","Heinemannstrasse 15","Bonn","GENODED1BRS","2018-11-27","",""
"GERMANY","Volksbank Kraichgau eG","Hauptstr 139","Wiesloch","GENODE61WIE","2018-11-27","",""
"GERMANY","Volksbank Krautheim eG","Goetzstr. 31","Krautheim","GENODE61KTH","2018-11-27","",""
"GERMANY","Volksbank Krefeld eG","Dionysiusplatz 23","Krefeld","GENODED1HTK","2018-11-27","",""
"GERMANY","Volksbank Kurpfalz eG","Hauptstr. 46","Heidelberg","GENODE61WNM","2018-11-27","",""
"GERMANY","Volksbank Lahr eG","Schillerstr. 22","Lahr","GENODE61LAH","2018-11-27","",""
"GERMANY","Volksbank Laichinger Alb eG","Bahnhofstrasse 19","Laichingen","GENODES1LAI","2018-11-27","",""
"GERMANY","Volksbank Langendernbach eG","Mainzer Strasse 28","Dornburg","GENODE51LDD","2018-11-27","",""
"GERMANY","Volksbank Lastrup eG","Schulstrasse 3","Lastrup","GENODEF1LAP","2018-11-27","",""
"GERMANY","Volksbank Lauterbach-Schlitz eG","Bahnhofstr 19","Lauterbach","GENODE51LB1","2018-11-27","",""
"GERMANY","Volksbank Lauterecken eG","Hauptstrasse 21","Lauterecken","GENODE61LEK","2018-11-27","",""
"GERMANY","Volksbank Leonberg-Strohgäu eG","Roemerstr 109","Leonberg","GENODES1LEO","2018-11-27","",""
"GERMANY","Volksbank Limbach eG","Ringstr. 5","Limbach","GENODE61LMB","2018-11-27","",""
"GERMANY","Volksbank Lindenberg eG","Kreuzhofstr 2","Lindenberg","GENODEF1LIA","2018-11-27","",""
"GERMANY","Volksbank Loebau-Zittau eG","Hauptstr 8-10","Neugersdorf","GENODEF1NGS","2018-11-27","",""
"GERMANY","Volksbank Lohne-Muehlen eG","Marktstrasse 36","Lohne","GENODEF1LON","2018-11-27","",""
"GERMANY","Volksbank Luebbecker Land eG","Bahnhofstr. 3","Luebbecke","GENODEM1LUB","2018-11-27","",""
"GERMANY","Volksbank Luebeck eG","Klingenberg 1 - 5","Luebeck","GENODEF1HLU","2018-11-27","",""
"GERMANY","Volksbank Lueneburger Heide eG","Rathausstrasse 52","Winsen","GENODEF1NBU","2018-11-27","",""
"GERMANY","Volksbank Magdeburg eG","Breiter Weg 212","Magdeburg","GENODEF1MD1","2018-11-27","",""
"GERMANY","Volksbank Main-Tauber eG","Franken-Passage 2","Tauberbischofsheim","GENODE61WTH","2018-11-27","",""
"GERMANY","Volksbank Mainspitze eG","Rudolf-Diesel-Str 13","Ginsheim-Gustavsburg","GENODE51GIN","2018-11-27","",""
"GERMANY","Volksbank Marl-Recklinghausen eG","Victoriastr. 1-5","Marl","GENODEM1MRL","2018-11-27","",""
"GERMANY","Volksbank Messkirch eG Raiffeisenbank","Conradin-Kreutzer-Strasse 7","Messkirch","GENODE61MES","2018-11-27","",""
"GERMANY","Volksbank Mittelhessen eG","Schiffenberger Weg 110","Giessen","VBMHDE5FXXX","2018-11-27","",""
"GERMANY","Volksbank Mittlerer Neckar eG","Fabrikstr. 5","Esslingen","GENODES1NUE","2018-11-27","",""
"GERMANY","Volksbank Mittlerer Schwarzwald eG","Vorstadtstr. 52","Wolfach","GENODE61KZT","2018-11-27","",""
"GERMANY","Volksbank Mittleres Erzgebirge eG","Zoeblitzer Str 2","Olbernhau","GENODEF1MBG","2018-11-27","",""
"GERMANY","Volksbank Mittweida eG","Markt 25","Mittweida","GENODEF1MIW","2018-11-27","",""
"GERMANY","Volksbank Moeckmuehl eG","Seckachtorgasse 11","Moeckmuehl","GENODES1VMN","2018-11-27","",""
"GERMANY","Volksbank Moenchengladbach eG","Senefelderstr. 25","Moenchengladbach","GENODED1MRB","2018-11-27","",""
"GERMANY","Volksbank Münsingen eG","Karlstr 10","Muensingen","GENODES1MUN","2018-11-27","",""
"GERMANY","Volksbank Münsterland Nord eG","Neubrückenstraße 66","Muenster","GENODEM1IBB","2018-11-27","",""
"GERMANY","Volksbank Neckartal eG","Bahnhofstr. 36a","Eberbach","GENODE61NGD","2018-11-27","",""
"GERMANY","Volksbank Niedergrafschaft eG","Neuenhauser Strasse 15","Uelsen","GENODEF1HOO","2018-11-27","",""
"GERMANY","Volksbank Niederrhein eG","Lindenallee 11-15","Alpen","GENODED1NRH","2018-11-27","",""
"GERMANY","Volksbank Niedersachsen-Mitte eG","Lange Strasse 74","Hoya","GENODEF1SUL","2018-11-20","",""
"GERMANY","Volksbank Nordharz eG","Rosentorstr 25","Goslar","GENODEF1VNH","2018-11-27","",""
"GERMANY","Volksbank Nordhuemmling eG","Hauptstr. 1-3","Boerger","GENODEF1BOG","2018-11-27","",""
"GERMANY","Volksbank Nordschwarzwald eG","Hauptstrasse 2","Pfalzgrafenweiler","GENODES1PGW","2018-11-27","",""
"GERMANY","Volksbank Nottuln eG","Hanhoff 1","Nottuln","GENODEM1CNO","2018-11-27","",""
"GERMANY","Volksbank Ober-Moerlen eG","Frankfurter Str 16-20","Ober-Moerlen","GENODE51OBM","2018-11-27","",""
"GERMANY","Volksbank Oberberg eG","Bahnhofstr 3","Wiehl","GENODED1WIL","2018-11-27","",""
"GERMANY","Volksbank Ochtrup-Laer eG","Bergstr 6","Ochtrup","GENODEM1OTR","2018-11-27","",""
"GERMANY","Volksbank Oldenburg eG","Lange Str 8-9","Oldenburg","GENODEF1EDE","2018-11-27","",""
"GERMANY","Volksbank Olpe-Wenden-Drolshagen eG","Frankfurter Strasse 22","Olpe","GENODEM1WDD","2019-11-26","",""
"GERMANY","Volksbank Ostlippe eG","Kurzer Steinweg 10-14","Blomberg","GENODEM1OLB","2018-11-27","",""
"GERMANY","Volksbank Oyten eG","Hauptstr 84","Oyten","GENODEF1OYT","2018-11-27","",""
"GERMANY","Volksbank Pforzheim eG","Westliche Karl-Friedrich-Str 53","Pforzheim","VBPFDE66XXX","2018-11-27","",""
"GERMANY","Volksbank Pfullendorf eG","Heiligenberger Str. 24","Pfullendorf","GENODE61PFD","2018-11-27","",""
"GERMANY","Volksbank Pirna eG","Gartenstr 36","Pirna","GENODEF1PR2","2018-11-27","",""
"GERMANY","Volksbank Plochingen eG","Am Fischbrunnen 8","Plochingen","GENODES1VBP","2018-11-27","",""
"GERMANY","Volksbank Raesfeld und Erle e.G.","Kluemperstr 11","Raesfeld","GENODEM1RAE","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Bad Kissingen eG","Muenchner Str. 2","Bad Kissingen","GENODEF1BRK","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Bayern Mitte eG","Ludwigstr 34","Ingolstadt","GENODEF1INP","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Dachau eG","Augsburger Str 33-35","Dachau","GENODEF1DCA","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank eG","Breite Strasse 7","Itzehoe","GENODEF1HH4","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Fuerstenfeldbruck eG","Dachauer Strasse 10","Fuerstenfeldbruck","GENODEF1FFB","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Laupheim-Illertal eG","Marktplatz 5","Laupheim","GENODES1VBL","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Meissen Grossenhain eG","Hahnemannsplatz 21","Meissen","GENODEF1MEI","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Niederschlesien eG","Elisabethstr 42/43","Goerlitz","GENODEF1GR1","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Nordoberpfalz eG","Woerthstr. 14","Weiden","GENODEF1WEV","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Oberbayern Suedost eG","Muenchner Allee 2","Bad Reichenhall","GENODEF1BGL","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Regensburg-Schwandorf eG","Pfauengasse 1","Regensburg","GENODEF1R01","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Starnberg-Herrsching-Landsberg eG","Bahnhofplatz 4","Herrsching","GENODEF1STH","2018-11-27","",""
"GERMANY","Volksbank Raiffeisenbank Wuerzburg eG","Theaterstr 28","Wuerzburg","GENODEF1WU1","2018-11-27","",""
"GERMANY","Volksbank Rathenow eG","Wilhelm-Kuelz-Str. 14","Rathenow","GENODEF1RN1","2018-11-27","",""
"GERMANY","Volksbank Remseck eG","Neckarstr. 15","Remseck","GENODES1REM","2018-11-27","",""
"GERMANY","Volksbank Rhede eG","Gildekamp 3","Rhede","GENODEM1RHD","2018-11-27","",""
"GERMANY","Volksbank Rhein-Erft-Köln eG","Brabanter Platz","Huerth","GENODED1FHH","2018-11-27","",""
"GERMANY","Volksbank Rhein-Lahn-Limburg eG","Ernst-Scheuern-Platz 1","Diez","GENODE51DIE","2018-11-27","",""
"GERMANY","Volksbank Rhein-Lippe eG","Grosser Markt 1","Wesel","GENODED1RLW","2018-11-27","",""
"GERMANY","Volksbank Rhein-Nahe-Hunsrueck eG","Salinenstr 42","Bad Kreuznach","GENODE51KRE","2018-11-27","",""
"GERMANY","Volksbank Rhein-Ruhr eG","Duesseldorfer Str 11-13","Duisburg","GENODED1VRR","2018-11-27","",""
"GERMANY","Volksbank Rhein-Wehra eG","Schuetzenstr 7-11","Bad Saeckingen","GENODE61BSK","2018-11-27","",""
"GERMANY","Volksbank RheinAhrEifel eG","Hauptstr. 119","Bad Neuenahr-Ahrweiler","GENODED1BNA","2018-11-20","",""
"GERMANY","Volksbank Rheinboellen eG","Bahnhofstr 15","Rheinboellen","GENODED1RBO","2018-11-27","",""
"GERMANY","Volksbank Riesa eG","Hauptstr 87","Riesa","GENODEF1RIE","2018-11-27","",""
"GERMANY","Volksbank Rietberg eG","Guetersloher Str 9","Rietberg","GENODEM1RNE","2018-11-27","",""
"GERMANY","Volksbank Rot eG","Hauptstr 84","St Leon-Rot","GENODE61LRO","2018-11-27","",""
"GERMANY","Volksbank Rottweil eG","Hochbruecktorstr. 27","Rottweil","GENODES1VRW","2018-11-27","",""
"GERMANY","Volksbank Ruhr Mitte eG","Goldbergplatz 2-4","Gelsenkirchen","GENODEM1GBU","2018-11-27","",""
"GERMANY","Volksbank Sandhofen eG","Sandhofer Str. 313-315","Mannheim","GENODE61MA3","2018-11-27","",""
"GERMANY","Volksbank Sauerland eG","Drostenfeld 2-8","Arnsberg","GENODEM1NEH","2018-11-27","",""
"GERMANY","Volksbank Schermbeck eG","Mittelstr 54","Schermbeck","GENODEM1SMB","2018-11-27","",""
"GERMANY","Volksbank Schlangen eG","Ortsmitte 4","Schlangen","GENODEM1SLN","2018-11-27","",""
"GERMANY","Volksbank Schnathorst eG","Schnathorster Str. 209","Huellhorst","GENODEM1SNA","2018-11-27","",""
"GERMANY","Volksbank Schupbach eG","Burggraben 4","Beselich","GENODE51SBH","2018-11-27","",""
"GERMANY","Volksbank Schwanewede eG","Heidkamp 10","Schwanewede","GENODEF1SWW","2018-11-27","",""
"GERMANY","Volksbank Schwarzwald-Donau-Neckar eG","Am Seltenbach 15","Tuttlingen","GENODES1TUT","2018-11-27","",""
"GERMANY","Volksbank Seligenstadt eG","Bahnhofstr. 24","Seligenstadt","GENODE51SEL","2018-11-27","",""
"GERMANY","Volksbank Selm-Bork eG","Kreisstr 38","Selm","GENODEM1SEM","2018-11-27","",""
"GERMANY","Volksbank Senden eG","Eintrachtstrasse 5","Senden","GENODEM1SDN","2018-11-20","",""
"GERMANY","Volksbank Solling eG","Vor dem Tore 10","Hardegsen","GENODEF1HDG","2018-11-27","",""
"GERMANY","Volksbank Spree-Neisse eG","Gubener Strasse 1","Forst","GENODEF1SPM","2018-11-27","",""
"GERMANY","Volksbank Sprockhoevel eG","Muehlenstr 2a","Sprockhoevel","GENODEM1SPO","2018-11-27","",""
"GERMANY","Volksbank Stade-Cuxhaven eG","Pferdemarkt 1a","Stade","GENODEF1SDE","2018-11-27","",""
"GERMANY","Volksbank Staufen eG","Hauptstr. 59","Staufen","GENODE61STF","2018-11-27","",""
"GERMANY","Volksbank Stendal eG","Birkenhagen 12-14","Stendal","GENODEF1SDL","2018-11-27","",""
"GERMANY","Volksbank Stoermede-Hoerste eG","Kirchstr 6a","Geseke","GENODEM1SGE","2018-11-27","",""
"GERMANY","Volksbank Stuttgart eG","Boersenstr. 3","Stuttgart","VOBADESSXXX","2018-11-27","",""
"GERMANY","Volksbank Südmünsterland-Mitte eG","Wilhelmstr. 6","Luedinghausen","GENODEM1LHN","2018-11-27","",""
"GERMANY","Volksbank Sued-Emsland eG","Hauptstr 54","Spelle","GENODEF1SPL","2018-11-27","",""
"GERMANY","Volksbank Suedkirchen-Capelle-Nordkirchen eG","Luedinghauser Str. 3","Nordkirchen","GENODEM1SCN","2018-11-27","",""
"GERMANY","Volksbank Sulmtal eG","Marktstr 15","Obersulm","GENODES1VOS","2018-11-27","",""
"GERMANY","Volksbank Thüringen Mitte eG","Meister-Eckehart-Str. 3","Erfurt","GENODEF1SHL","2018-11-27","",""
"GERMANY","Volksbank Trier eG","Herzogenbuscher Strasse 16 - 18","Trier","GENODED1TVB","2018-11-27","",""
"GERMANY","Volksbank Trossingen eG","Hauptstr 2","Trossingen","GENODES1TRO","2018-11-27","",""
"GERMANY","Volksbank ueberherrn eG","Differter Str. 17","ueberherrn","GENODE51UBH","2018-11-27","",""
"GERMANY","Volksbank ueberwald-Gorxheimertal eG","Loehrbacher Str. 35","Abtsteinach","GENODE51ABT","2018-11-27","",""
"GERMANY","Volksbank Uelzen-Salzwedel eG","Gudesstr 25","Uelzen","GENODEF1EUB","2018-11-27","",""
"GERMANY","Volksbank Ulm-Biberach eG","Frauenstrasse 60","Ulm","ULMVDE66XXX","2018-11-27","",""
"GERMANY","Volksbank Ulrichstein eG","Ludwigstr. 24","Ulrichstein","GENODE51ULR","2018-11-27","",""
"GERMANY","Volksbank Vechta eG","Falkenrotter Strasse 17","Vechta","GENODEF1VEC","2018-11-20","",""
"GERMANY","Volksbank Versmold eG","Muensterstr. 20","Versmold","GENODEM1VMD","2018-11-27","",""
"GERMANY","Volksbank Viersen eG","Neumarkt 6-6a","Viersen","GENODED1VSN","2018-11-27","",""
"GERMANY","Volksbank Visbek eG","Hauptstrasse 22","Visbek","GENODEF1VIS","2018-11-27","",""
"GERMANY","Volksbank Vogtland-Saale-Orla eG","Joessnitzer Str 5","Plauen","GENODEF1PL1","2018-11-27","",""
"GERMANY","Volksbank Vorpommern eG","Steinbeckerstr. 26","Greifswald","GENODEF1ANK","2018-11-27","",""
"GERMANY","Volksbank Welzheim eG","Gottlob-Bauknecht-Platz 5","Welzheim","GENODES1WEL","2018-11-27","",""
"GERMANY","Volksbank Weschnitztal eG","Rathausstr. 20","Rimbach","GENODE51FHO","2018-11-27","",""
"GERMANY","Volksbank Westenholz eG","Zum Kolpinghaus 1","Delbrueck","GENODEM1WDE","2018-11-27","",""
"GERMANY","Volksbank Westerkappeln-Saerbeck eG","Grosse Str 19","Westerkappeln","GENODEM1WKP","2018-11-27","",""
"GERMANY","Volksbank Westerstede eG","Peterstr 19","Westerstede","GENODEF1WRE","2018-11-27","",""
"GERMANY","Volksbank Wickede (Ruhr) eG","Kirchstr.2","Wickede (Ruhr)","GENODEM1WRU","2018-11-27","",""
"GERMANY","Volksbank Wilhelmshaven eG","Virchowstr. 23","Wilhelmshaven","GENODEF1WHV","2018-11-27","",""
"GERMANY","Volksbank Winsener Marsch eG","Elbuferstr 117","Marschacht","GENODEF1WIM","2018-11-27","",""
"GERMANY","Volksbank Wissmar eG","Schulstr 38","Wettenberg","GENODE51WWI","2018-11-27","",""
"GERMANY","Volksbank Wittenberg eG","Collegienstr 12/13","Lutherstadt Wittenberg","GENODEF1WB1","2018-11-27","",""
"GERMANY","Volksbank Wittgenstein eG","Poststr 30a","Bad Berleburg","GENODEM1BB1","2018-11-27","",""
"GERMANY","Volksbank Worpswede eG","Hembergstrasse 24","Worpswede","GENODEF1WOP","2018-11-27","",""
"GERMANY","Volksbank Wulfsen eG","Kreisstrasse 29","Wulfsen","GENODEF1WUL","2018-11-27","",""
"GERMANY","Volksbank Zuffenhausen eG","Unterlaender Str 58","Stuttgart","GENODES1ZUF","2018-11-27","",""
"GERMANY","Volksbank Zwickau eG","Bahnhofstrasse 1 A","Zwickau","GENODEF1Z01","2018-11-27","",""
"GERMANY","Volksbank-Raiffeisenbank Amberg eG","Weinstr 3-9","Amberg","GENODEF1AMV","2018-11-27","",""
"GERMANY","Volksbank-Raiffeisenbank Deggingen eG","Hauptstr 1","Deggingen","GENODES1DGG","2018-11-27","",""
"GERMANY","Volksbank-Raiffeisenbank Glauchau eG","Quergasse 1","Glauchau","GENODEF1GC1","2018-11-27","",""
"GERMANY","Volkswagen Bank GmbH","Gifhorner Strasse 57","Braunschweig","VOWADE2BXXX","2022-04-04","",""
"GERMANY","VR Bank Alzey-Land-Schwabenheim eG","Raiffeisenstrasse 2","Schwabenheim","GENODE51ABO","2018-11-27","",""
"GERMANY","VR Bank Augsburg-Ostallgäu eG","Schiessgrabenstr. 10","Augsburg","GENODEF1AUB","2018-11-27","",""
